3.811e+10,6.175,24.95,0.0129,0.09139,-2.237,0.04605,0.04081,0.03729,-0.5208
2.97e+10,6.268,22.49,0.01284,0.09267,-1.361,0.04708,0.04187,0.03866,-0.4872
2.256e+10,6.233,23.1,0.01281,0.0914,-1.308,0.04723,0.04242,0.03943,-0.4465
2.311e+10,6.293,31.15,0.01285,0.0915,-2.313,0.04397,0.03931,0.03606,-0.489
3.954e+10,6.281,32.16,0.013,0.09384,-1.425,0.04192,0.03733,0.03419,-0.5037
4.269e+10,6.296,30.52,0.01281,0.0903,-2.551,0.04519,0.04025,0.03704,-0.4919
2.96e+10,6.268,17.52,0.01281,0.09088,-1.356,0.05341,0.04778,0.04431,-0.4621
2.622e+10,6.299,25.57,0.01286,0.096,-2.726,0.0431,0.03847,0.03537,-0.4885
4.045e+10,6.296,27.95,0.01291,0.09439,-2,0.04315,0.03867,0.03571,-0.4676
2.007e+10,6.238,24.86,0.01298,0.0933,-1.993,0.04504,0.03968,0.03695,-0.4912
3.503e+10,6.21,20.87,0.0128,0.09024,-2.074,0.04965,0.04453,0.04092,-0.4772
3.408e+10,6.281,25.68,0.01301,0.09562,-1.716,0.04341,0.03846,0.03538,-0.5054
3.215e+10,6.163,33.47,0.01294,0.0916,-1.707,0.04225,0.0379,0.03465,-0.489
2.316e+10,6.271,20.17,0.01285,0.09274,-2.609,0.04876,0.04358,0.03983,-0.4989
2.197e+10,6.293,17.81,0.01299,0.09074,-1.85,0.05345,0.04766,0.04399,-0.4815
2.522e+10,6.267,17.28,0.013,0.09502,-2.137,0.05016,0.04475,0.04164,-0.4613
4.299e+10,6.3,19.88,0.01292,0.09228,-1.71,0.0503,0.04508,0.04118,-0.4934
1.971e+10,6.265,32.2,0.01299,0.09349,-2.896,0.0421,0.03762,0.03403,-0.5238
3.898e+10,6.263,25.85,0.01301,0.09008,-2.745,0.04705,0.04203,0.03857,-0.4908
3.084e+10,6.287,32.52,0.01299,0.09385,-1.651,0.04217,0.0375,0.03458,-0.4907
3.313e+10,6.237,20.79,0.013,0.09021,-2.066,0.05009,0.04446,0.04117,-0.4854
3.625e+10,6.228,22.82,0.01293,0.09022,-1.578,0.04838,0.04296,0.04005,-0.4685
2.089e+10,6.255,24.16,0.01271,0.09018,-1.279,0.04823,0.04271,0.03897,-0.527
2.437e+10,6.207,25.15,0.01297,0.09142,-1.561,0.04579,0.04108,0.03762,-0.4846
2.648e+10,6.272,20.84,0.01297,0.09004,-2.077,0.05061,0.04545,0.04188,-0.4677
1.922e+10,6.041,22.77,0.01298,0.09,-2.221,0.04677,0.04149,0.03829,-0.4954
2.126e+10,6.292,24.53,0.01283,0.0936,-1.988,0.04513,0.04077,0.03708,-0.4832
4.392e+10,6.246,29.74,0.01293,0.0925,-2.687,0.04357,0.0386,0.0358,-0.4866
3.072e+10,6.224,16.37,0.01297,0.09149,-1.628,0.05423,0.04839,0.04438,-0.4953
1.96e+10,6.282,31.85,0.013,0.09279,-2.609,0.04311,0.03796,0.03499,-0.5166
4.353e+10,6.258,24.84,0.01297,0.09335,-2.083,0.04511,0.03976,0.03707,-0.487
4.146e+10,6.267,25.18,0.01295,0.09344,-2.961,0.04508,0.03982,0.03727,-0.472
3.688e+10,6.29,34.4,0.01295,0.09316,-2.781,0.04201,0.03731,0.03401,-0.5216
3.92e+10,6.273,23.16,0.01289,0.09068,-2.683,0.04799,0.04315,0.03947,-0.4822
3.688e+10,6.278,16.21,0.01302,0.09232,-1.378,0.05471,0.04837,0.04521,-0.4732
2.708e+10,6.294,34.64,0.01289,0.09003,-1.97,0.04426,0.03959,0.03625,-0.4922
2.401e+10,6.278,19.76,0.01301,0.09566,-2.284,0.04714,0.04203,0.03874,-0.485
2.042e+10,6.293,23.81,0.01293,0.09016,-2.607,0.04853,0.04345,0.03971,-0.4946
3.938e+10,6.268,35.96,0.01294,0.0908,-2.433,0.04329,0.03849,0.03557,-0.4859
2.2e+10,6.195,17.93,0.01301,0.09047,-2.185,0.05235,0.04665,0.04318,-0.4764
2.202e+10,6.215,27.77,0.01268,0.09003,-1.921,0.04552,0.04067,0.03724,-0.4953
2.197e+10,6.291,18.66,0.01302,0.09219,-2.665,0.05104,0.04514,0.04176,-0.4968
3.382e+10,6.217,23.83,0.01295,0.09022,-2.125,0.0477,0.04251,0.03874,-0.5133
4.113e+10,6.267,26.37,0.01292,0.09109,-1.613,0.04622,0.04089,0.03798,-0.4869
2.573e+10,6.294,35.74,0.01281,0.09089,-1.901,0.04348,0.03858,0.0352,-0.5218
4.033e+10,6.275,25.75,0.01296,0.09096,-1.692,0.04706,0.04164,0.03797,-0.5299
1.985e+10,6.286,29.73,0.01299,0.09095,-2.893,0.04494,0.03958,0.03668,-0.503
2.853e+10,6.285,32.13,0.01284,0.09215,-1.714,0.04306,0.03869,0.03545,-0.4797
3.69e+10,6.297,18.68,0.01299,0.09358,-2.809,0.05022,0.04489,0.04143,-0.4755
3.91e+10,6.299,18.91,0.01293,0.09175,-2.36,0.05179,0.04627,0.04222,-0.5039
2.078e+10,6.29,16.74,0.01302,0.09006,-2.882,0.05564,0.04964,0.04547,-0.4983
4.257e+10,6.283,22.96,0.01301,0.09574,-1.72,0.04478,0.03982,0.03683,-0.4837
2.064e+10,6.279,22.56,0.0129,0.09181,-1.517,0.04767,0.04305,0.03921,-0.4809
3.542e+10,6.218,33.13,0.01296,0.09049,-1.873,0.04362,0.03855,0.03558,-0.5047
3.198e+10,6.251,19.2,0.01297,0.09179,-2.418,0.05031,0.04509,0.04176,-0.4605
4.343e+10,6.203,19.62,0.013,0.09133,-2.118,0.05003,0.04497,0.04154,-0.4597
3.714e+10,6.269,26.73,0.01292,0.09036,-1.826,0.0467,0.04175,0.03802,-0.5071
3.098e+10,6.285,33.45,0.01283,0.09105,-2.355,0.0438,0.03885,0.03557,-0.5138
3.398e+10,6.285,17.05,0.01298,0.09677,-1.306,0.04949,0.04442,0.04134,-0.4455
3.159e+10,6.226,33.82,0.01285,0.09296,-2.229,0.04166,0.03725,0.03384,-0.5122
2.961e+10,6.293,33.44,0.01279,0.09671,-2.323,0.03926,0.03536,0.03266,-0.4546
3.148e+10,6.292,34.84,0.01301,0.09299,-2.571,0.04206,0.03743,0.03394,-0.5285
2.003e+10,6.252,35.8,0.01271,0.0901,-1.626,0.04383,0.03852,0.03587,-0.4973
2.303e+10,6.281,33.13,0.01281,0.09613,-1.6,0.04011,0.03575,0.03298,-0.4837
2.188e+10,6.257,34.8,0.01292,0.0948,-1.676,0.04063,0.0363,0.03323,-0.4966
4.363e+10,6.132,34.55,0.01292,0.09051,-1.71,0.04275,0.03808,0.03452,-0.5269
4.251e+10,6.295,32.94,0.01277,0.09121,-2.464,0.0437,0.03904,0.03583,-0.4907
3.018e+10,6.284,29.63,0.013,0.0921,-2.758,0.04409,0.03901,0.03584,-0.5126
3.253e+10,6.29,32.19,0.01288,0.09179,-2.19,0.04376,0.0388,0.03518,-0.5383
4.087e+10,6.243,35.4,0.01268,0.09133,-1.562,0.04252,0.03796,0.03475,-0.4983
3.208e+10,6.226,33.24,0.0129,0.09139,-2.74,0.04274,0.03796,0.03479,-0.5079
2.542e+10,6.268,35.37,0.01295,0.09409,-2.525,0.04087,0.03639,0.03344,-0.4956
4.112e+10,6.135,35.19,0.01291,0.09034,-1.975,0.04253,0.03783,0.03491,-0.4879
2.025e+10,6.26,34.56,0.01299,0.09854,-1.934,0.03814,0.03395,0.03117,-0.4986
4.429e+10,6.22,34.75,0.01295,0.09734,-2.3,0.03847,0.03455,0.03185,-0.4661
2.915e+10,5.984,35.24,0.013,0.09007,-1.882,0.04157,0.03668,0.03369,-0.5197
2.594e+10,6.143,35.36,0.01297,0.09841,-2.952,0.03739,0.03277,0.03003,-0.5419
3.711e+10,6.15,35.93,0.01257,0.09052,-1.598,0.04186,0.03748,0.0349,-0.4507
4.369e+10,5.977,35.65,0.01288,0.0901,-2.023,0.04097,0.03632,0.03325,-0.5157
2.069e+10,6.204,34.96,0.01291,0.09218,-2.511,0.04163,0.03718,0.03408,-0.4943
3.404e+10,6.248,35.63,0.01286,0.09285,-2.918,0.04175,0.03705,0.03406,-0.5038
3.258e+10,6.293,34.62,0.01283,0.1001,-2.767,0.03755,0.03308,0.03055,-0.5106
3.344e+10,6.286,35.04,0.0128,0.09031,-2.701,0.04382,0.03902,0.03595,-0.4898
3.011e+10,6.061,33.67,0.01295,0.09186,-2.408,0.04129,0.03664,0.03336,-0.5263
2.143e+10,6.27,30.35,0.01279,0.09009,-2.661,0.04495,0.04018,0.03692,-0.4856
2.341e+10,6.128,35.21,0.01293,0.09066,-1.406,0.0419,0.03744,0.0347,-0.4665
4.472e+10,6.268,32.4,0.01266,0.09002,-1.958,0.04491,0.03971,0.03659,-0.5067
3.545e+10,6.298,35.91,0.0128,0.09817,-2.853,0.0383,0.03358,0.03156,-0.4813
2.126e+10,6.252,30.98,0.01291,0.09349,-2.433,0.0422,0.03802,0.03442,-0.5011
3.361e+10,6.106,32.4,0.01299,0.09026,-2.489,0.043,0.03813,0.03527,-0.4904